user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
9414,57,Salaried,57739.07,537,5000,Beauty,9,10,1,0,1.19,USA,6/25/2023,0.086596476,165.2,High Risk
9415,18,Unemployed,11749.08,346,827.34,Beauty,9,11,1,1,6.48,Australia,9/30/2024,0.070417428,243.6,High Risk
9416,49,Unemployed,13515.71,300,5000,Fashion,12,4,1,0,1.58,Canada,5/11/2023,0.36993987,248,Medium Risk
9417,42,Self-Employed,84343.79,704,5000,Home,6,1,0,0,1.79,Australia,3/11/2023,0.059281187,60.4,Low Risk
9418,22,Salaried,49890.43,542,5000,Sports,12,1,0,0,9.53,Germany,3/26/2023,0.100219621,125.2,High Risk
9419,29,Self-Employed,106055.14,847,5000,Home,6,1,0,0,8.96,Australia,11/17/2024,0.047145287,3.2,Low Risk
9420,34,Student,15379.55,351,5000,Fashion,12,21,1,1,6.08,India,10/16/2024,0.325107041,261.6,High Risk
9421,19,Self-Employed,59603.24,559,5000,Sports,9,5,0,0,3.26,India,7/21/2024,0.083888057,126.4,Medium Risk
9422,59,Student,25416.01,416,5000,Beauty,12,17,2,1,3.64,Australia,6/6/2023,0.196726394,247.6,High Risk
9423,42,Student,23659.48,331,4726.17,Electronics,3,8,3,1,7.02,USA,2/17/2023,0.199757983,283.6,High Risk
9424,26,Self-Employed,56297.91,604,5000,Fashion,12,3,0,0,5.32,UK,5/11/2023,0.088813244,104.4,Medium Risk
9425,59,Unemployed,17480.1,383,3176.26,Beauty,6,0,0,0,6.89,Canada,3/27/2023,0.181707198,186.8,High Risk
9426,26,Salaried,64262.3,531,5000,Home,3,24,3,1,1.04,UK,9/6/2024,0.077806116,235.6,High Risk
9427,35,Unemployed,16608.63,346,5000,Sports,6,3,0,0,2.46,Germany,12/14/2024,0.30104831,207.6,High Risk
9428,21,Self-Employed,30635.68,412,5000,Home,6,13,1,1,4.46,India,3/13/2023,0.16320839,221.2,High Risk
9429,31,Student,8725.14,338,2609.55,Electronics,12,4,0,0,9.11,Germany,7/16/2024,0.299084026,212.8,High Risk
9430,38,Salaried,41869.53,538,5000,Fashion,3,0,0,1,3.92,USA,4/5/2023,0.119418584,124.8,High Risk
9431,18,Self-Employed,40518.04,464,5000,Electronics,12,0,0,1,3.42,UK,6/19/2023,0.123401823,154.4,High Risk
9432,58,Unemployed,11906.8,300,5000,Sports,3,15,2,1,1.21,Australia,2/13/2023,0.419928108,290,High Risk
9433,58,Self-Employed,73340.14,654,5000,Fashion,6,0,0,0,7.92,USA,4/28/2023,0.06817549,78.4,Medium Risk
9434,43,Unemployed,7194.21,306,2674.65,Fashion,6,11,1,0,3.51,Australia,2/23/2023,0.371778138,259.6,High Risk
9435,30,Salaried,63456.89,547,5000,Sports,9,6,1,1,6.43,Australia,7/29/2024,0.07879365,153.2,High Risk
9436,26,Student,15249.5,345,3074.12,Home,12,8,1,0,7.88,India,1/15/2023,0.201588249,238,High Risk
9437,34,Unemployed,7457.73,331,2557.73,Beauty,6,0,0,1,1.43,Germany,1/2/2023,0.34296361,207.6,High Risk
9438,29,Self-Employed,7229.06,320,2888.04,Electronics,12,15,1,0,1.68,Germany,6/2/2023,0.399504223,262,High Risk
9439,25,Self-Employed,59122.21,544,2129.6,Beauty,3,4,0,1,8.91,Australia,6/3/2023,0.036020304,130.4,High Risk
9440,38,Self-Employed,48668.25,516,100,Fashion,6,3,0,0,5.38,Canada,12/13/2024,0.002054728,139.6,High Risk
9441,18,Unemployed,9837.43,325,2966.4,Fashion,9,12,1,0,2.83,India,1/15/2023,0.301542171,254,High Risk
9442,40,Salaried,69482.05,571,5000,Electronics,3,18,1,1,1.57,USA,1/10/2023,0.071961032,167.6,Medium Risk
9443,49,Self-Employed,72611.76,594,5000,Electronics,12,11,3,1,9.99,India,12/17/2024,0.068859369,184.4,Medium Risk
9444,26,Student,12613.9,352,3796.72,Sports,9,3,0,1,8.65,UK,12/20/2024,0.300994934,205.2,High Risk
9445,59,Self-Employed,87546.66,747,5000,Beauty,9,10,1,0,9.67,UK,7/3/2024,0.057112402,81.2,Low Risk
9446,52,Self-Employed,86118.75,596,5000,Fashion,12,17,2,1,8.42,USA,11/12/2024,0.058059366,175.6,Medium Risk
9447,30,Unemployed,12233.16,300,5000,Beauty,6,5,3,1,8.3,Australia,1/28/2023,0.408725137,290,High Risk
9448,52,Unemployed,15006.99,368,5000,Electronics,3,4,0,1,9.32,Canada,11/8/2024,0.333178072,200.8,High Risk
9449,50,Self-Employed,77441.54,719,5000,Sports,9,12,1,0,4.83,Canada,1/21/2023,0.064564832,96.4,Low Risk
9450,43,Unemployed,11632.39,300,3294.24,Beauty,12,10,2,1,3.57,Australia,9/8/2024,0.283195457,280,High Risk
9451,48,Salaried,51345.34,573,5000,Fashion,6,0,0,0,4.32,Germany,4/8/2023,0.097379821,110.8,Medium Risk
9452,27,Salaried,70792.1,621,5000,Home,6,10,1,0,1.51,Australia,7/3/2024,0.07062935,131.6,Medium Risk
9453,33,Student,24506.83,406,5000,Sports,9,3,0,0,5.79,UK,6/3/2023,0.204024756,183.6,High Risk
9454,20,Unemployed,7338.88,321,1915.33,Sports,12,0,1,0,2.52,USA,10/15/2024,0.260983965,231.6,High Risk
9455,46,Salaried,51337.66,514,5000,Sports,3,14,1,1,7.36,UK,5/10/2023,0.097394388,182.4,High Risk
9456,38,Unemployed,8505.23,357,3557.99,Home,3,10,1,0,5.35,Canada,11/19/2024,0.418329663,237.2,High Risk
9457,19,Salaried,48705.99,506,100,Electronics,6,4,1,0,9.48,USA,6/27/2023,0.002053136,165.6,High Risk
9458,18,Self-Employed,36386.32,432,5000,Home,3,0,0,0,7.83,Canada,2/18/2023,0.137414281,167.2,High Risk
9459,50,Student,9250.79,323,3836.92,Electronics,12,17,1,1,2.96,Canada,2/15/2023,0.414766739,264.8,High Risk
9460,48,Self-Employed,105686.18,786,5000,Home,3,13,2,0,9.56,India,12/6/2024,0.047309875,91.6,Low Risk
9461,57,Salaried,50134.81,534,5000,Electronics,9,19,1,0,4.92,India,11/5/2024,0.099731105,184.4,High Risk
9462,57,Student,9004.49,300,3224.85,Home,6,12,2,0,3.54,Germany,11/18/2024,0.358137996,284,High Risk
9463,49,Salaried,75880.28,669,5000,Beauty,9,3,0,0,8.54,UK,9/2/2024,0.065893273,78.4,Medium Risk
9464,45,Salaried,53019.64,484,5000,Sports,3,12,2,1,1.4,India,12/14/2024,0.094304677,210.4,High Risk
9465,43,Self-Employed,72371.39,651,5000,Sports,12,2,0,0,7.25,Australia,2/6/2023,0.069088075,83.6,Medium Risk
9466,48,Salaried,73851.5,666,5000,Home,9,5,0,0,3.02,UK,9/10/2024,0.067703432,83.6,Medium Risk
9467,50,Salaried,96448.9,822,5000,Electronics,12,5,0,0,8.57,UK,9/8/2024,0.051840923,21.2,Low Risk
9468,53,Salaried,24866.02,373,5000,Home,3,8,2,0,1.52,USA,8/29/2024,0.201077615,246.8,High Risk
9469,53,Salaried,67440.9,587,5000,Home,6,13,1,0,7.91,Germany,9/10/2024,0.074138987,151.2,Medium Risk
9470,33,Unemployed,9675.4,300,2187.95,Sports,3,8,2,0,5.82,UK,3/16/2023,0.226135354,276,High Risk
9471,29,Salaried,57429.76,504,5000,Fashion,9,17,3,1,2.65,UK,7/18/2024,0.087062875,232.4,High Risk
9472,45,Self-Employed,90996.18,701,5000,Sports,3,12,1,0,4.57,Australia,2/13/2023,0.054947362,103.6,Low Risk
9473,18,Salaried,31285.79,448,5000,Home,12,0,0,0,3.56,Canada,6/30/2023,0.159816965,160.8,High Risk
9474,55,Self-Employed,47282.62,570,1688.22,Beauty,9,3,0,0,2.41,UK,12/25/2024,0.035704874,118,Medium Risk
9475,22,Unemployed,5895.43,300,1112.3,Home,12,1,0,1,3.16,UK,3/5/2023,0.188671564,222,Medium Risk
9476,49,Salaried,93189.52,754,5000,Fashion,6,0,0,0,5.07,India,12/1/2024,0.053654102,38.4,Low Risk
9477,33,Salaried,37758.49,438,5000,Electronics,3,8,3,1,1.38,Germany,5/19/2023,0.13242055,240.8,High Risk
9478,27,Student,7124.2,316,277.58,Beauty,9,16,1,1,8.67,UK,3/7/2023,0.038962971,265.6,High Risk
9479,34,Unemployed,14861.72,313,4476.79,Electronics,3,0,0,0,1.95,Germany,5/10/2023,0.301229602,214.8,High Risk
9480,23,Unemployed,6409.51,336,1675.88,Sports,6,6,1,1,9.66,UK,1/12/2023,0.261467725,237.6,High Risk
9481,55,Salaried,51086.38,546,2801.83,Electronics,6,2,0,0,3.2,Canada,10/3/2024,0.054844951,125.6,High Risk
9482,54,Salaried,39300.68,482,5000,Fashion,6,8,1,1,8.81,Germany,2/19/2023,0.127224262,183.2,High Risk
9483,39,Salaried,35505.14,511,5000,Beauty,12,3,0,1,4.67,Canada,4/18/2023,0.140824681,141.6,High Risk
9484,34,Self-Employed,78724,634,5000,Beauty,6,17,2,1,5.89,Australia,11/27/2024,0.063513033,160.4,Medium Risk
9485,56,Salaried,41302.27,488,5000,Beauty,3,19,1,1,6.57,India,5/11/2023,0.121058721,202.8,High Risk
9486,50,Salaried,83900.09,736,5000,Home,3,0,0,0,3.36,Canada,3/2/2023,0.059594692,45.6,Low Risk
9487,45,Unemployed,17073.2,351,5000,Beauty,9,7,1,1,7.57,Canada,4/12/2023,0.292856641,233.6,High Risk
9488,23,Unemployed,6759.78,322,2544.55,Electronics,6,3,0,1,5.27,India,11/26/2024,0.376424972,217.2,High Risk
9489,57,Unemployed,7674.19,351,3104.6,Beauty,3,1,0,1,4.51,Germany,4/10/2023,0.404550839,201.6,High Risk
9490,29,Student,18084.98,317,100,Sports,9,11,1,0,5.67,Australia,7/19/2024,0.00552945,255.2,High Risk
9491,53,Self-Employed,49085.36,467,5000,Fashion,12,19,2,1,7.5,USA,6/3/2023,0.101863366,231.2,High Risk
9492,26,Unemployed,5429.33,315,2385.61,Electronics,6,0,0,0,2.43,Germany,5/3/2023,0.439393074,214,High Risk
9493,49,Salaried,44777.38,413,5000,Home,6,15,4,1,5.18,India,12/18/2024,0.111663523,284.8,High Risk
9494,53,Student,21933.09,443,4903.46,Sports,3,1,0,0,7.37,USA,9/9/2024,0.223564486,164.8,High Risk
9495,21,Student,8261.59,355,2914.76,Fashion,12,7,1,1,9.83,UK,5/4/2023,0.3528086,232,High Risk
9496,27,Student,10535.5,300,5000,Sports,3,15,2,0,3.91,India,11/17/2024,0.474585924,290,High Risk
9497,25,Student,26895.71,484,2905.89,Beauty,3,3,0,1,5.64,UK,9/28/2024,0.108042881,152.4,High Risk
9498,21,Unemployed,5567.29,300,2067.2,Fashion,12,12,2,1,1.69,Canada,4/11/2023,0.371311715,284,High Risk
9499,50,Student,10204.28,300,5000,Fashion,9,15,3,1,6.16,UK,1/25/2023,0.489990475,310,High Risk
9500,19,Self-Employed,19640.5,370,5000,Fashion,6,4,1,0,9.44,Canada,5/8/2023,0.254576004,220,High Risk
9501,56,Self-Employed,81279.2,692,5000,Home,9,1,0,0,2.45,USA,11/12/2024,0.061516354,65.2,Medium Risk
9502,21,Unemployed,8837.11,326,1714.42,Beauty,9,0,0,1,7.88,Australia,3/10/2023,0.194002338,209.6,High Risk
9503,53,Self-Employed,49206.83,541,5000,Electronics,6,3,0,0,5.13,Germany,7/11/2024,0.10161191,129.6,High Risk
9504,45,Unemployed,14408.23,393,3779.69,Home,3,0,0,0,3.42,Canada,11/14/2024,0.262328544,182.8,High Risk
9505,30,Salaried,44489.88,478,5000,Electronics,9,13,2,0,6.5,Australia,3/26/2023,0.112385109,214.8,High Risk
9506,43,Student,8758.19,327,2568.96,Sports,3,12,1,0,5.47,UK,1/5/2023,0.29332088,253.2,High Risk
9507,38,Unemployed,12022.33,359,3869.4,Beauty,3,3,0,0,8.05,Canada,9/8/2024,0.321851089,202.4,High Risk
9508,27,Unemployed,7346.61,320,3776.22,Sports,3,9,2,0,3.22,USA,10/1/2024,0.514008502,270,High Risk
9509,25,Salaried,79780.99,673,5000,Fashion,9,3,0,0,6.72,India,11/9/2024,0.062671571,76.8,Medium Risk
9510,56,Self-Employed,54137.3,463,5000,Sports,12,18,4,1,1.67,UK,9/10/2024,0.092357764,270.8,High Risk
9511,27,Self-Employed,53950.03,524,5000,Fashion,12,20,2,0,9.94,Germany,6/14/2023,0.092678354,210.4,High Risk
9512,59,Self-Employed,74286.23,629,5000,Beauty,12,12,2,0,3.88,Germany,10/19/2024,0.067307225,152.4,Medium Risk
9513,22,Unemployed,6398.24,300,3021.84,Sports,6,11,2,0,1.07,Canada,5/26/2023,0.47229238,282,High Risk
9514,29,Self-Employed,44053.22,453,5000,Home,12,20,2,1,7.42,UK,10/12/2024,0.113499081,238.8,High Risk
9515,49,Salaried,78312.86,668,5000,Home,12,8,1,0,7.11,Australia,3/18/2023,0.063846474,108.8,Medium Risk
9516,37,Salaried,28002.43,474,5000,Fashion,6,2,0,0,5.85,UK,12/13/2024,0.178555932,154.4,High Risk
9517,23,Self-Employed,62509.13,630,5000,Sports,9,3,0,0,6.84,UK,11/7/2024,0.079988315,94,Medium Risk
9518,27,Student,10367.18,349,2661.39,Beauty,12,13,1,0,9.86,India,5/13/2023,0.256713012,246.4,High Risk
9519,26,Self-Employed,51393.8,576,5000,Electronics,3,13,2,0,3.17,Canada,9/11/2024,0.097288,175.6,Medium Risk
9520,49,Unemployed,17904.93,344,5000,Fashion,3,11,1,0,8.05,India,6/4/2023,0.279252697,244.4,High Risk
9521,51,Unemployed,11753.9,360,4666.01,Fashion,12,2,0,0,8.02,Australia,7/29/2024,0.396975472,200,High Risk
9522,51,Salaried,86705.78,686,5000,Beauty,9,12,1,0,4.48,USA,11/30/2024,0.057666282,109.6,Medium Risk
9523,20,Self-Employed,38897.06,410,5000,Beauty,9,6,2,0,9.25,Germany,12/30/2024,0.12854442,228,High Risk
9524,37,Unemployed,22947.08,387,5000,Beauty,6,22,1,1,7.19,Australia,1/5/2023,0.217892647,249.2,High Risk
9525,24,Salaried,48373.34,541,5000,Electronics,3,16,1,1,9.03,Canada,7/24/2024,0.10336272,175.6,High Risk
9526,24,Student,7088.77,300,2797.84,Fashion,9,2,0,0,4.6,UK,4/17/2023,0.394686243,224,Medium Risk
9527,52,Self-Employed,29385.64,466,5000,Beauty,3,0,0,0,8.6,Australia,3/31/2023,0.170151135,153.6,High Risk
9528,45,Unemployed,12141.69,344,2886.77,Fashion,3,14,1,1,2.04,India,3/12/2023,0.237756853,250.4,High Risk
9529,31,Salaried,31840.7,357,5000,Electronics,6,13,2,1,8.5,Germany,9/20/2024,0.157031724,263.2,High Risk
9530,24,Salaried,30169.37,457,435.44,Fashion,9,11,1,1,4.01,India,7/7/2024,0.014433182,199.2,High Risk
9531,37,Salaried,39137.87,517,5000,Fashion,6,1,0,1,3.46,Australia,10/9/2024,0.127753503,135.2,High Risk
9532,58,Student,16785.65,349,5000,Fashion,3,0,0,0,6.92,USA,6/19/2023,0.297873481,200.4,High Risk
9533,51,Student,18314.73,354,5000,Home,6,0,0,0,8,Germany,11/29/2024,0.273004298,198.4,High Risk
9534,52,Self-Employed,91246.08,738,5000,Electronics,6,16,1,0,2.03,UK,5/26/2023,0.054796875,96.8,Low Risk
9535,24,Unemployed,7568.39,365,2369.23,Beauty,6,0,0,0,3.76,Germany,3/6/2023,0.3130428,194,High Risk
9536,58,Salaried,66406.05,643,4790.98,Sports,9,0,0,0,9.62,Australia,7/27/2024,0.07214674,82.8,Medium Risk
9537,35,Unemployed,8796.44,300,4113.06,Electronics,3,13,2,1,2.8,Australia,7/14/2024,0.46758234,286,High Risk
9538,26,Unemployed,13283.32,411,5000,Electronics,3,0,0,1,3.11,Germany,5/22/2023,0.376411921,175.6,High Risk
9539,32,Student,14442.1,317,3804.5,Sports,3,11,2,0,8.04,Germany,2/6/2023,0.263431218,275.2,High Risk
9540,42,Student,23005.68,341,5000,Beauty,6,14,1,0,8.43,Germany,2/19/2023,0.217337631,251.6,High Risk
9541,30,Unemployed,13353.3,373,2375.08,Beauty,9,0,0,0,7.55,UK,5/28/2023,0.177864648,190.8,High Risk
9542,26,Salaried,53151.98,531,5000,Sports,9,15,2,0,2.14,Canada,12/8/2024,0.094069873,197.6,High Risk
9543,26,Unemployed,9796.66,339,1542.23,Sports,6,12,1,1,8.17,USA,7/26/2024,0.157424061,248.4,High Risk
9544,31,Self-Employed,81888.67,593,5000,Home,12,14,2,0,5.23,UK,8/26/2024,0.061058508,170.8,Medium Risk
9545,18,Salaried,32255.03,414,5000,Electronics,3,13,2,1,7.01,Canada,4/11/2023,0.155014582,240.4,High Risk
9546,29,Student,21675.87,387,2902.06,Fashion,6,14,1,1,8.71,USA,6/2/2023,0.133884361,233.2,High Risk
9547,59,Student,6961.8,307,3197.13,Fashion,3,15,1,1,8.68,Australia,6/22/2023,0.45923899,267.2,High Risk
9548,21,Unemployed,5000,300,3005.11,Home,12,1,0,0,5.86,USA,10/1/2024,0.601022,222,Medium Risk
9549,51,Unemployed,6088.34,313,2856.66,Sports,6,10,2,0,5.35,USA,9/23/2024,0.469201786,274.8,High Risk
9550,36,Self-Employed,36602.2,412,3471.95,Fashion,12,7,2,0,3.38,India,5/23/2023,0.09485632,229.2,High Risk
9551,41,Salaried,68231.62,623,5000,Home,12,0,0,0,1.52,USA,1/20/2023,0.073279808,90.8,Medium Risk
9552,44,Salaried,49178.7,444,5000,Beauty,12,11,2,0,3.69,India,2/10/2023,0.101670032,224.4,High Risk
9553,18,Student,15642.41,300,2460.73,Home,3,9,3,1,9.29,Germany,1/5/2023,0.157311437,298,High Risk
9554,34,Self-Employed,57377.42,568,5000,Beauty,6,0,0,0,8.33,India,12/2/2024,0.087142294,112.8,Medium Risk
9555,44,Salaried,55496.99,551,3153.15,Home,3,0,0,0,3.96,Germany,7/23/2024,0.056816595,119.6,Medium Risk
9556,58,Salaried,42668.12,422,5000,Electronics,12,15,2,0,6.8,UK,12/29/2024,0.117183508,241.2,High Risk
9557,36,Salaried,23151.62,381,5000,Electronics,9,0,0,0,3.62,India,5/6/2023,0.215967608,187.6,High Risk
9558,45,Salaried,60667.3,501,5000,Beauty,12,12,2,1,5.45,Australia,6/21/2023,0.082416722,203.6,High Risk
9559,46,Self-Employed,82408.89,678,5000,Beauty,12,2,0,0,3.61,India,9/29/2024,0.060673066,72.8,Medium Risk
9560,55,Salaried,71248.17,588,5000,Sports,9,2,0,0,4.9,India,2/15/2023,0.070177241,108.8,Medium Risk
9561,59,Self-Employed,110699.61,793,5000,Beauty,6,12,1,0,8.79,UK,6/1/2023,0.045167277,66.8,Low Risk
9562,30,Self-Employed,76213.13,657,5000,Home,3,16,1,0,3.92,Germany,9/20/2024,0.065605493,129.2,Medium Risk
9563,44,Student,21829.24,419,5000,Sports,9,5,0,1,9.82,Germany,10/4/2024,0.229050576,182.4,High Risk
9564,58,Self-Employed,102379.42,795,5000,Fashion,6,4,0,0,7.31,UK,7/3/2024,0.04883794,30,Low Risk
9565,52,Student,9332.96,328,3228.46,Sports,3,17,2,1,4.63,Canada,8/6/2024,0.345920265,282.8,High Risk
9566,22,Self-Employed,29919.19,396,4571.43,Home,12,0,0,1,4.48,Germany,7/10/2024,0.152792572,181.6,High Risk
9567,54,Salaried,36978.5,443,5000,Sports,3,17,2,1,1.52,USA,1/30/2023,0.135213705,236.8,High Risk
9568,57,Salaried,47585.85,518,5000,Home,12,3,1,1,5.45,Canada,10/25/2024,0.105073252,158.8,High Risk
9569,22,Unemployed,5000,300,1493.68,Beauty,3,19,3,1,5.54,Canada,11/3/2024,0.298736,318,High Risk
9570,34,Salaried,62247.71,561,2917.5,Home,9,11,1,0,5.07,Germany,4/18/2023,0.046869194,157.6,Medium Risk
9571,29,Self-Employed,74766.08,630,5000,Sports,3,9,1,0,2.95,Germany,3/4/2023,0.066875246,126,Medium Risk
9572,30,Unemployed,9087.71,347,1384.07,Home,6,0,0,1,8.59,Australia,3/15/2023,0.152301295,201.2,High Risk
9573,49,Self-Employed,54820.13,476,5000,Fashion,6,9,2,1,4.71,India,7/31/2024,0.091207372,207.6,High Risk
9574,48,Self-Employed,5020.52,300,978.05,Electronics,9,3,1,0,9.74,Germany,11/2/2024,0.194810498,246,Medium Risk
9575,52,Self-Employed,26528.65,401,5000,Beauty,3,6,2,1,5.27,Germany,10/12/2024,0.188475478,231.6,High Risk
9576,31,Student,22457.26,417,1918.6,Fashion,6,12,1,1,9.94,Canada,2/11/2023,0.085433397,217.2,High Risk
9577,54,Self-Employed,81060.12,694,5000,Home,6,5,1,0,6.56,Germany,5/14/2023,0.061682613,92.4,Medium Risk
9578,46,Student,12728.94,300,3108.21,Home,3,16,1,1,1.45,Canada,12/16/2024,0.244184512,272,High Risk
9579,39,Self-Employed,57248.04,591,5000,Beauty,3,8,1,0,8.55,Australia,9/11/2024,0.087339235,139.6,Medium Risk
9580,46,Self-Employed,78363.05,577,5000,Home,6,13,3,1,4.27,India,8/23/2024,0.063805582,195.2,Medium Risk
9581,55,Salaried,73726.6,594,5000,Electronics,3,18,3,1,9.69,Australia,2/4/2023,0.067818128,198.4,Medium Risk
9582,24,Self-Employed,35594.06,499,4086.77,Electronics,6,16,1,1,8.74,Canada,2/23/2023,0.114816068,192.4,High Risk
9583,52,Unemployed,12166.32,327,2452.26,Electronics,9,9,1,0,1.19,India,10/28/2024,0.20156136,247.2,High Risk
9584,50,Student,13260.36,300,3546.56,Beauty,9,11,1,1,5.62,India,3/5/2023,0.267455786,262,High Risk
9585,25,Student,15618.59,434,2805.06,Electronics,3,3,0,1,6.59,Canada,2/8/2023,0.179597518,172.4,High Risk
9586,52,Salaried,64830.61,544,5000,Sports,3,3,1,1,4.37,UK,11/8/2024,0.077124062,148.4,High Risk
9587,30,Student,15398.62,300,5000,Fashion,3,16,2,1,8.31,USA,4/18/2023,0.324704422,292,High Risk
9588,50,Unemployed,8353.27,300,2714.31,Electronics,12,2,0,0,1.89,Germany,11/9/2024,0.324939814,224,Medium Risk
9589,21,Self-Employed,46785.89,530,5000,Electronics,12,1,0,1,8.19,Australia,8/25/2024,0.106869828,130,High Risk
9590,22,Self-Employed,63775.78,585,5000,Fashion,3,15,2,0,6.33,UK,9/14/2024,0.078399668,176,Medium Risk
9591,51,Unemployed,12511.04,340,3075.44,Fashion,9,16,1,0,7.05,Germany,11/24/2024,0.245818093,256,High Risk
9592,45,Self-Employed,65002.57,582,5000,Electronics,6,16,1,1,5.61,India,9/10/2024,0.076920036,159.2,Medium Risk
9593,59,Salaried,95020.17,766,5000,Electronics,12,13,1,0,6.13,Australia,8/24/2024,0.052620407,79.6,Low Risk
9594,47,Salaried,21945.03,408,5000,Sports,12,1,0,1,1.7,India,6/8/2023,0.227842022,178.8,High Risk
9595,40,Self-Employed,67536.71,623,5000,Electronics,9,16,1,0,7.75,Canada,4/23/2023,0.074033811,142.8,Medium Risk
9596,18,Unemployed,9780.9,300,5000,Sports,6,14,2,0,6.69,India,4/26/2023,0.511200401,288,High Risk
9597,33,Salaried,59875.81,578,4950.84,Home,3,3,0,0,7.61,Canada,6/11/2023,0.082685144,114.8,Medium Risk
9598,48,Salaried,58394.37,493,5000,Fashion,3,13,2,0,5.36,Canada,10/4/2024,0.085624693,208.8,High Risk
9599,39,Self-Employed,65074.02,576,5000,Home,9,8,1,0,9.12,Australia,8/27/2024,0.076835579,145.6,Medium Risk
9600,48,Student,18246.69,300,5000,Electronics,9,16,2,1,7.85,UK,8/28/2024,0.274022302,292,High Risk
9601,24,Self-Employed,39149.39,512,5000,Sports,6,0,0,0,9.62,Australia,8/29/2024,0.127715911,135.2,High Risk
9602,24,Salaried,37656.22,506,5000,Sports,9,1,0,0,3.94,Australia,3/15/2023,0.132780189,139.6,High Risk
9603,53,Self-Employed,78141.92,660,5000,Electronics,3,8,2,0,6.49,UK,7/29/2024,0.063986142,132,Medium Risk
9604,35,Self-Employed,60091.38,600,5000,Beauty,6,5,0,0,8.72,Germany,8/26/2024,0.08320661,110,Medium Risk
9605,43,Unemployed,8141.22,300,942.24,Electronics,9,20,4,1,6.78,USA,7/4/2024,0.115736953,340,High Risk
9606,53,Unemployed,10380.77,307,3950.06,Beauty,6,11,1,0,4.06,USA,11/24/2024,0.380517052,259.2,High Risk
9607,42,Salaried,70694.66,593,5000,Sports,12,7,3,0,9.83,India,11/19/2024,0.0707267,176.8,Medium Risk
9608,48,Self-Employed,28089.58,342,5000,Fashion,9,17,2,1,9.47,Australia,3/18/2023,0.178001949,277.2,High Risk
9609,18,Unemployed,6225.6,313,2534.8,Sports,3,15,1,0,1.92,India,12/6/2024,0.407157543,264.8,High Risk
9610,39,Student,6233.59,376,247.16,Sports,6,3,0,0,7.46,UK,11/12/2024,0.039649704,195.6,High Risk
9611,49,Unemployed,9375.92,370,4287.57,Home,12,2,0,0,3.81,Germany,3/18/2023,0.457295924,196,High Risk
9612,18,Salaried,44477.05,507,5000,Home,9,16,2,1,3.72,Australia,8/12/2024,0.112417528,209.2,High Risk
9613,36,Self-Employed,76101.52,671,5000,Electronics,6,10,1,0,6.93,India,6/24/2023,0.06570171,111.6,Medium Risk
9614,35,Salaried,65344.31,669,5000,Home,3,0,0,0,3.36,Australia,7/11/2024,0.076517756,72.4,Medium Risk
9615,48,Self-Employed,52584.81,541,5000,Fashion,9,16,2,1,3.54,India,11/19/2024,0.095084493,195.6,High Risk
9616,26,Unemployed,11148.74,351,1449.09,Beauty,12,13,1,1,9.77,USA,9/6/2024,0.129977917,245.6,High Risk
9617,42,Unemployed,11262.14,300,4945.44,Sports,12,0,1,1,4.88,Canada,11/3/2024,0.439120807,240,Medium Risk
9618,53,Student,23127.12,441,4336.05,Fashion,6,2,0,0,3.19,India,8/20/2024,0.187487677,167.6,High Risk
9619,23,Salaried,32454.76,430,5000,Home,6,2,0,1,6.93,USA,10/24/2024,0.154060606,172,High Risk
9620,28,Unemployed,6612.11,300,2599.96,Sports,9,13,1,0,4.78,USA,4/27/2023,0.393211849,266,High Risk
9621,50,Unemployed,24671.75,397,2333.8,Beauty,12,20,1,1,4.53,Australia,8/26/2024,0.094594019,241.2,High Risk
9622,27,Student,12255.74,341,3049.01,Electronics,3,8,2,1,9.07,Australia,2/17/2023,0.248782203,259.6,High Risk
9623,29,Salaried,27771.43,478,100,Beauty,6,1,0,0,1.56,Germany,7/20/2024,0.003600823,150.8,High Risk
9624,25,Unemployed,12389.34,316,5000,Beauty,12,13,1,1,4.07,Australia,7/17/2024,0.403572749,259.6,High Risk
9625,34,Salaried,49318.57,452,5000,Sports,6,13,2,1,7.44,Germany,12/24/2024,0.101381691,225.2,High Risk
9626,45,Unemployed,9350,347,2021.9,Beauty,9,0,0,1,4.09,USA,7/24/2024,0.216245989,201.2,High Risk
9627,28,Self-Employed,39314.53,408,5000,Beauty,9,16,2,1,5.3,USA,1/21/2023,0.127179442,248.8,High Risk
9628,25,Unemployed,7944.51,300,1946.33,Sports,12,10,1,0,2.78,Canada,6/16/2023,0.244990566,260,High Risk
9629,36,Student,17863.9,381,2617.65,Electronics,9,1,0,0,6,India,8/18/2024,0.146532952,189.6,High Risk
9630,48,Unemployed,10002.63,300,2021.84,Fashion,6,9,4,1,2.33,Germany,4/17/2023,0.20213084,318,High Risk
9631,22,Unemployed,8465.48,351,2592.87,Fashion,9,4,0,1,6.63,Canada,1/29/2023,0.306287417,207.6,High Risk
9632,48,Self-Employed,55796.64,582,5000,Fashion,12,0,0,0,7.89,Germany,11/11/2024,0.089611131,107.2,Medium Risk
9633,52,Unemployed,12284.21,300,3888.49,Beauty,12,26,3,1,6.13,Germany,12/4/2024,0.316543758,332,High Risk
